__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1781198451.126161,-1.706172841,17.944768884,0.000000000,,,,,
1781198451.126241,,,,1781198451.126022100,-1.848038869,-2.815052125,-0.312548874,-0.611885529
1781198451.127214,-1.665886898,17.887559917,0.000000000,,,,,
1781198451.127285,,,,1781198451.126983881,-1.850750621,-2.816655968,-0.313121390,-0.594664173
1781198451.128417,-1.627533790,17.832352958,0.000000000,,,,,
1781198451.128532,,,,1781198451.128136873,-1.853678943,-2.818347009,-0.313720008,-0.576135984
1781198451.130055,-1.585935213,17.771631368,0.000000000,,,,,
1781198451.130272,,,,1781198451.129566908,-1.856683497,-2.820036714,-0.314313668,-0.557201537
1781198451.134540,,,,1781198451.131178379,-1.862349176,-2.823133459,-0.315360581,-0.521663424
1781198451.134692,-1.543067412,17.708175971,0.000000000,,,,,
1781198451.134706,-1.461558895,17.584594178,0.000000000,,,,,
1781198451.135367,,,,1781198451.134480476,-1.864878365,-2.824442234,-0.315813612,-0.505917035
1781198451.136811,-1.425072590,17.528584056,0.000000000,,,,,
1781198451.136982,,,,1781198451.136470318,-1.875617818,-2.829850470,-0.317481143,-0.439395007
1781198451.137738,-1.267791505,17.277374336,0.000000000,,,,,
1781198451.137973,,,,1781198451.137609243,-1.879644916,-2.831653487,-0.318071093,-0.414823609
1781198451.138851,-1.208640154,17.181165409,0.000000000,,,,,
1781198451.138984,,,,1781198451.138367891,-1.882376714,-2.832819026,-0.318455146,-0.398255141
1781198451.139963,-1.168408135,17.115033274,0.000000000,,,,,
1781198451.140097,,,,1781198451.139557838,-1.885201481,-2.833983635,-0.318835102,-0.381195766
1781198451.141347,-1.126680920,17.045748755,0.000000000,,,,,
1781198451.141710,,,,1781198451.141091585,-1.889787109,-2.835805529,-0.319406942,-0.353632006
1781198451.142704,-1.058589789,16.930954188,0.000000000,,,,,
1781198451.143129,,,,1781198451.142407179,-1.893461307,-2.837176423,-0.319836507,-0.331706098
1781198451.143183,-1.003851581,16.837488734,0.000000000,,,,,
1781198451.143189,,,,1781198451.142997503,-1.895923489,-2.838047327,-0.320111610,-0.317098533
1781198451.144730,-0.967099102,16.774194243,0.000000000,,,,,
1781198451.144930,,,,1781198451.144180536,-1.898855607,-2.839046130,-0.320421212,-0.299774430
1781198451.145385,-0.923208116,16.697903146,0.000000000,,,,,
1781198451.145510,,,,1781198451.145157099,-1.901738460,-2.839983274,-0.320708306,-0.282824472
1781198451.146791,-0.879945435,16.622016739,0.000000000,,,,,
1781198451.146890,,,,1781198451.146430254,-1.904808016,-2.840934032,-0.320994485,-0.264864816
1781198451.148448,-0.833757237,16.540234088,0.000000000,,,,,
1781198451.148614,,,,1781198451.148097992,-1.907751055,-2.841797493,-0.321251046,-0.247735319
